ID,Name,Author,Rating,Format,Publisher,Pages,Publishing Date,ISBN-10,ISBN-13
0615891683,The Dark Huntsman: A fantasy romance of the Black Court (Tales of the Black Court) (Volume 1),Jessica Aspen,4.2 out of 5 stars,Hardcover,Abracadabra Publishing,350 pages,"October 3, 2013",0615891683,978-0615891682
0744000505,The Art of Final Fantasy IX,Dan Birlew,4.3 out of 5 stars,Kindle,Brady Games,160 pages,"December 8, 2000",0744000505,978-0744000504
1930206550,Official Nintendo Final Fantasy I & II: Dawn of Souls Player's Guide,Nintendo Power,4.5 out of 5 stars,Paperback,Nintendo of America Inc.,152 pages,"November 7, 2004",1930206550,978-1930206557
1565238079,"Carving Fantasy & Legend Figures in Wood, Revised Edition: Patterns & Instructions for Dragons, Wizards & Other Creatures of Myth",Shawn Cipa,4.5 out of 5 stars,Paperback,Fox Chapel Publishing; Revised edition,120 pages,"September 1, 2013",1565238079,978-1565238077
1948108062,Kingdom of Storms: a Reverse Harem Fantasy (The Legend of Tariel) (Volume 1),Jasmine Walt,4.7 out of 5 stars,Hardcover,Dynamo Press,268 pages,"February 2, 2018",1948108062,978-1948108065
1530413850,Fantasy Baseball for Smart People: The Art (and Science) of Being Contrarian in DFS,Jonathan Bales,4.9 out of 5 stars,Paperback,CreateSpace Independent Publishing Platform,162 pages,"March 6, 2016",1530413850,978-1530413850
153298314X,"Fantasy Magazine, Issue 60 (Dec. 2016, People of Colo(u)r Destroy Fantasy! Special Issue) (Volume 60)",Daniel Jos\u00e9 Older,5.0 out of 5 stars,Paperback,CreateSpace Independent Publishing Platform,150 pages,"December 1, 2016",153298314X,978-1532983146
1440501459,The Guide to Writing Fantasy and Science Fiction: 6 Steps to Writing and Publishing Your Bestseller!,Philip Athans,4.0 out of 5 stars,Kindle,Adams Media,256 pages,"July 18, 2010",1440501459,978-1440501456
0819568686,Rhetorics of Fantasy,Farah Mendlesohn,3.9 out of 5 stars,Hardcover,Wesleyan; First edition. edition,336 pages,"April 30, 2008",0819568686,978-0819568687
1407181297,Fighting Fantasy: The Port of Peril,Ian Livingstone,4.5 out of 5 stars,Paperback,Scholastic,232 pages,"August 3, 2017",1407181297,978-1407181295
1978181787,"Misfits a Gothic Fantasy Coloring Book for Adults and Creepy Children: Vampires, gloom, doom, skeletons, ghosts and other spooky things. (Misfits A ... Book for Adults and ODD Children) (Volume 9)",White Stag,4.5 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform; 1 edition,54 pages,"October 1, 2017",1978181787,978-1978181786
0822351250,The Fantasy of Feminist History (Next Wave Provocations),Joan Wallach Scott,4.0 out of 5 stars,Hardcover,Duke University Press Books; 1 edition,200 pages,"November 11, 2011",0822351250,978-0822351252
0486442128,"Dragons, Witches, and Other Fantasy Creatures in Origami (Dover Origami Papercraft)",Mario Adrados Netto,3.6 out of 5 stars,Paperback,Dover Publications,176 pages,"October 12, 2005",0486442128,978-0486442129
0226644960,Bad Guys Don't Have Birthdays: Fantasy Play at Four,Vivian Gussin Paley,4.4 out of 5 stars,Hardcover,University of Chicago Press; 1 edition,128 pages,"May 21, 1991",0226644960,978-0226644967
078799443X,"Fantasy Baseball and Mathematics: A Resource Guide for Teachers and Parents, Grades 5 and Up",Dan Flockhart,5.0 out of 5 stars,Kindle,Jossey-Bass; 1 edition,224 pages,"March 23, 2007",078799443X,978-0787994433
1983779008,Fantasy & Fairytales: by Sassy Colouring,Saskja Cook,5.0 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform,88 pages,"January 24, 2018",1983779008,978-1983779008
1407181262,Fighting Fantasy: City of Thieves,Ian Livingstone,4.5 out of 5 stars,Hardcover,Scholastic,232 pages,"August 3, 2017",1407181262,978-1407181264
1530685362,"The Pillar of Light: The Milana Legends, Part One, A Christian Fantasy Adventure (Volume 1)",Anna Travis,4.4 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform; 2 edition,188 pages,"April 9, 2016",1530685362,978-1530685363
1505896789,Sacrificed (The Last Oracle) (Volume 1),Emily Wibberley,4.2 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform; 1 edition,348 pages,"January 5, 2015",1505896789,978-1505896787
0939217961,Draw Alien Fantasies: A step-by-step guide,Damon J. Reinagle,4.9 out of 5 stars,Hardcover,"Peel Productions, Incorporated",64 pages,"February 5, 2015",0939217961,978-0939217960
0486808874,Creative Haven Winged Fantasy Designs Coloring Book (Adult Coloring),Aaron Pocock,4.4 out of 5 stars,Paperback,Dover Publications; Clr Csm edition,64 pages,"December 14, 2016",0486808874,978-0486808871
1566081165,Famous Fantasy Character Monologs: Starring the Not-so-wicked Witch And More,Rebecca Young,3.8 out of 5 stars,Paperback,Meriwether Pub,135 pages,"September 30, 2006",1566081165,978-1566081160
0787994456,"Fantasy Basketball and Mathematics: A Resource Guide for Teachers and Parents, Grades 5 and Up",Dan Flockhart,4.2 out of 5 stars,Hardcover,Jossey-Bass; 1 edition,224 pages,"March 23, 2007",0787994456,978-0787994457
0744003687,Final Fantasy XI Official Strategy Guide for PS2 & PC (Spring 2004 Version),Michael Lummis,3.8 out of 5 stars,Paperback,Brady Games,384 pages,"April 5, 2004",0744003687,978-0744003680
1983641723,Natural Witch (Magical Mayhem) (Volume 1),K.F. Breene,4.7 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform,422 pages,"January 25, 2018",1983641723,978-1983641725
1466354631,Fantasy 5 Formula: Win Cash 5 Lottery,Eze Ugbor,3.1 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform,56 pages,"September 20, 2011",1466354631,978-1466354630
1976950414,Spirited: A Reverse Harem Fantasy Romance (The Academy of Spirits and Shadows),C.M. Stunich,4.8 out of 5 stars,Hardcover,Independently published,408 pages,"January 20, 2018",1976950414,978-1976950414
1481093789,Magic of Thieves,C. Greenwood,3.9 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform,182 pages,"December 13, 2012",1481093789,978-1481093781
1545422869,Once Upon a Witch: A Wicked Witches of the Midwest Fantasy Books 1-3,Amanda M. Lee,4.3 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform; Combined edition,520 pages,"June 5, 2017",1545422869,978-1545422861
0316229296,The Fifth Season (The Broken Earth),N. K. Jemisin,4.4 out of 5 stars,Paperback,Orbit,512 pages,"August 4, 2015",0316229296,978-0316229296
1619865297,Writers of the Future Vol 33 (L. Ron Hubbard Presents Writers of the Future),Rachel Quinlan,4.8 out of 5 stars,Kindle,Galaxy Press,400 pages,"April 4, 2017",1619865297,978-1619865297
1520385846,The Fantasy Baseball Black Book 2017 Edition (Fantasy Black Book),Joe Pisapia,4.1 out of 5 stars,Paperback,Independently published,182 pages,"January 17, 2017",1520385846,978-1520385846
1976576431,Shadow Descendant (Descendants) (Volume 1),L.D. Goffigan,4.3 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform,298 pages,"September 25, 2017",1976576431,978-1976576430
1927850002,"Cupcakes, Trinkets, and Other Deadly Magic (The Dowser Series) (Volume 1)",Meghan Ciana Doidge,4.4 out of 5 stars,Hardcover,Old Man in the CrossWalk Productions; 1 edition,264 pages,"June 19, 2013",1927850002,978-1927850008
1600617735,John Howe Fantasy Drawing Workshop,John Howe,4.4 out of 5 stars,Paperback,IMPACT,128 pages,"October 29, 2009",1600617735,978-1600617737
0986267414,The Jack of Souls (The Unseen Moon Series) (Volume 1),Stephen C Merlino,4.4 out of 5 stars,Hardcover,TORTOISE RAMPANT PRESS; 1 edition,350 pages,"December 6, 2014",0986267414,978-0986267413
1546316973,The Lure of Fantasy Islam: Exposing the Myths and Myth Makers,Dr. Stephen M. Kirby,5.0 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform,284 pages,"May 18, 2017",1546316973,978-1546316978
0985018100,Sweet Blood of Mine: Book One of the Overworld Chronicles (Volume 1),John Corwin,4.4 out of 5 stars,Hardcover,Raven Press,442 pages,"March 15, 2012",0985018100,978-0985018108
1946765031,Final Fantasy XV Game Guide Unofficial,The Yuw,3.0 out of 5 stars,Paperback,Booksmango,46 pages,"February 10, 2017",1946765031,978-1946765031
0060791276,"Companion to Narnia, Revised Edition: A Complete Guide to the Magical World of C.S. Lewis's The Chronicles of Narnia",Paul F. Ford,4.4 out of 5 stars,Kindle,HarperCollins Narnia; Revised edition,560 pages,"July 5, 2005",0060791276,978-0060791278
1545570167,"Fairies - A Coloring Book for Grownups and All Ages: Featuring 25 pages of mystical fairies, flower fairies and fairies and their friends! Suitable for kids and adults.",Molly Harrison,4.3 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform; Clr Csm edition,52 pages,"April 23, 2017",1545570167,978-1545570166
1973273195,Fantasy Swap Online: A Gender Swapped LitRPG Adventure,Alyson Belle,4.2 out of 5 stars,Paperback,Independently published,168 pages,"November 10, 2017",1973273195,978-1973273196
1940617081,Awaken (Awakened Fate) (Volume 1),Skye Malone,4.3 out of 5 stars,Kindle,Wildflower Isle,248 pages,"May 29, 2014",1940617081,978-1940617084
1974524205,Fantasy Football U: Expert Tips on How to Dominate Your Draft,Rotoworld,5.0 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform,224 pages,"August 12, 2017",1974524205,978-1974524204
0994585225,Goddess and Mythology Coloring Book (Fantasy Coloring by Selina) (Volume 9),Selina Fenech,4.6 out of 5 stars,Paperback,Fairies and Fantasy Pty Ltd,108 pages,"July 13, 2016",0994585225,978-0994585226
1540506533,"Animal Mandalas: An Adult Coloring Book with Mandala Designs, Mythical Creatures, and Fantasy Animals for Inspiration and Relaxation",Jade Summer,4.4 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform,106 pages,"November 19, 2016",1540506533,978-1540506535
0996042555,Fantasy Snowflakes Coloring Book,J. S. Burke,5.0 out of 5 stars,Paperback,Lind Press,66 pages,"November 23, 2017",0996042555,978-0996042550
1547035730,"Flowers of Fantasy: A Coloring Book of Fantastical Flower Designs, Flowers in Vases, Flowers and Poetry and More!",C L Aldridge,5.0 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform; First edition,102 pages,"June 3, 2017",1547035730,978-1547035731
1847883087,Fantasy Film: A Critical Introduction (Film Genres),James Walters,,Paperback,Bloomsbury Academic,192 pages,"June 15, 2011",1847883087,978-1847883087
0998793108,Diamond Dividends: Creative Strategies to Profit Through Fantasy Baseball,Mario Mergola,5.0 out of 5 stars,Hardcover,Mario Mergola; 2017 edition,114 pages,"March 13, 2017",0998793108,978-0998793108
1979816409,Fairy Portraits Coloring Book: A Fantasy Coloring Adventure for Adults (Fantasy Coloring by Samantha) (Volume 2),Samantha J Lewis,5.0 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform; 1 edition,88 pages,"November 16, 2017",1979816409,978-1979816403
1522990844,The Dark Fantasy Coloring Book for Adults,Stephanie Cournoyer,3.5 out of 5 stars,Paperback,CreateSpace Independent Publishing Platform; Clr Csm edition,58 pages,"January 2, 2016",1522990844,978-1522990840
0140181997,Fantasia of the Unconscious and Psychoanalysis and the Unconscious (Penguin Twentieth Century Classics),D. H. Lawrence,5.0 out of 5 stars,Paperback,Penguin Classics,256 pages,"January 3, 1991",0140181997,978-0140181999
0764210432,A Cast of Stones (The Staff and the Sword),Patrick W. Carr,4.6 out of 5 stars,Hardcover,Bethany House Publishers,432 pages,"February 1, 2013",0764210432,978-0764210433
1981635807,Adult Coloring Book: Nice Little Dragons (Volume 1),Tatiana Bogema (Stolova),4.9 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform,108 pages,"December 14, 2017",1981635807,978-1981635801
0615718523,Dragon Rose (Tales of the Latter Kingdoms),Christine Pope,4.4 out of 5 stars,Paperback,Dark Valentine Press,276 pages,"November 14, 2012",0615718523,978-0615718521
1907471669,A Short History of Fantasy,Edward James,5.0 out of 5 stars,Paperback,Libri Publishing; 2 edition,296 pages,"October 1, 2012",1907471669,978-1907471667
1438001983,Anatomy for Fantasy Artists: An Essential Guide to Creating Action Figures and Fantastical Forms,Glenn Fabry,3.9 out of 5 stars,Hardcover,Barron's Educational Series; 2 edition,160 pages,"March 1, 2013",1438001983,978-1438001982
1440328315,"Fantasy Fashion Art Studio: Creating Romantic Characters, Clothing and Costumes",Meredith Dillman,4.8 out of 5 stars,Kindle,IMPACT Books,128 pages,"August 20, 2013",1440328315,978-1440328312
1503089401,Fantasy Castle Cross Stitch Patterns: Collection Number 1,Tracy Warrington,4.0 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform,166 pages,"November 4, 2014",1503089401,978-1503089402
1549965557,A Sellsword's Compassion: Book One of the Seven Virtues,Jacob Peppers,4.4 out of 5 stars,Paperback,Independently published,413 pages,"October 17, 2017",1549965557,978-1549965555
1548165905,Dragons Coloring Book: A Fantasy Coloring Adventure for Adults (Fantasy Coloring by Samantha) (Volume 1),Samantha J Lewis,3.8 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform; 1 edition,108 pages,"July 9, 2017",1548165905,978-1548165901
0739073826,Christmas Fantasy Duets: 4 Arrangements for Early Intermediate to Late Intermediate Pianists,Robert D. Vandall,4.3 out of 5 stars,Kindle,Alfred Music,40 pages,"August 1, 2010",0739073826,978-0739073827
1519020406,Claw and Crown: A Gay Viking Fantasy Shifter MPreg Romance,Richard Lunch,4.0 out of 5 stars,Kindle,Independently published,289 pages,"October 16, 2016",1519020406,978-1519020406
1521420564,Wolf Sight (A New Dawn Novel),Rachel M. Raithby,5.0 out of 5 stars,Paperback,Independently published,348 pages,"September 17, 2017",1521420564,978-1521420560
0996154515,Daughter of Magic,Teresa Roman,4.4 out of 5 stars,Kindle,Teresa Roman,262 pages,"March 12, 2016",0996154515,978-0996154512
1944314202,The King: The Jester King Fantasy Series: Book Four (Volume 4),K C Herbel,4.8 out of 5 stars,Hardcover,Epic Books Press,354 pages,"November 24, 2017",1944314202,978-1944314200
1402218540,Beyond My Control: Forbidden Fantasies in an Uncensored Age,Nancy Friday,3.2 out of 5 stars,Kindle,Sourcebooks,288 pages,"April 1, 2009",1402218540,978-1402218545
0982053681,Writing Fantasy Heroes: Powerful Advice from the Pros (Rogue Blades Presents),J M Martin,4.4 out of 5 stars,Kindle,Rogue Blades Entertainment,216 pages,"February 23, 2013",0982053681,978-0982053683
1514116553,Calling (The Starlight Chronicles) (Volume 2),C. S. Johnson,4.3 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform; 1 edition,336 pages,"May 28, 2015",1514116553,978-1514116555
1548212601,"The Land of Fantasia: Magical Adult Coloring Book with Mythical Creatures, Fairies, Fantasy Nature and Other Illustrations for Creative Stress Relief (Fantasy Coloring Book)",Favoreads,,Hardcover,CreateSpace Independent Publishing Platform,48 pages,"June 21, 2017",1548212601,978-1548212605
1978208847,Cirsova #7: Heroic Fantasy and Science Fiction Magazine (Volume 7),Michael Tierney,,Paperback,CreateSpace Independent Publishing Platform,106 pages,"February 27, 2018",1978208847,978-1978208841
0226249441,Shared Fantasy: Role Playing Games as Social Worlds,Gary Alan Fine,3.7 out of 5 stars,Kindle,University of Chicago Press; 0002- edition,298 pages,"August 14, 2002",0226249441,978-0226249445
0991127684,William Wilde and the Necrosed (The Chronicles of William Wilde),Davis Ashura,5.0 out of 5 stars,Paperback,DuSum Publishing,356 pages,"February 27, 2018",0991127684,978-0991127689
198389866X,"Fantasy and Fairies- A Grayscale Coloring Book: Fairies, Mermaids, Dragons and More!",Molly Harrison,5.0 out of 5 stars,Paperback,CreateSpace Independent Publishing Platform,52 pages,"January 15, 2018",198389866X,978-1983898662
1973824817,She,H. Rider Haggard,3.9 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform,220 pages,"July 23, 2017",1973824817,978-1973824817
1511871741,The Mage and the Magpie (Magemother) (Volume 1),Austin J. Bailey,4.5 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform,366 pages,"June 11, 2015",1511871741,978-1511871747
1477542981,Fantasy Football for Smart People: How to Dominate Your Draft,Jonathan Bales,4.0 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform,132 pages,"May 26, 2012",1477542981,978-1477542989
074400974X,Final Fantasy Tactics: The War of the Lions Official Strategy Guide (BradyGames Official Strategy Guides),Adam Deats,4.4 out of 5 stars,Kindle,BradyGames,208 pages,"October 11, 2007",074400974X,978-0744009743
074401753X,World of Final Fantasy,Long Tran,4.3 out of 5 stars,Kindle,Prima Games; Pap/Psc/Ps edition,304 pages,"October 25, 2016",074401753X,978-0744017533
152035195X,The Scratchling Trinity: a magical adventure for children ages 9-15,Boyd Brent,4.3 out of 5 stars,Paperback,Independently published,250 pages,"January 14, 2017",152035195X,978-1520351957
0765392534,The Tiger's Daughter (Their Bright Ascendency),K Arsenault Rivera,4.3 out of 5 stars,Paperback,Tor Books,528 pages,"October 3, 2017",0765392534,978-0765392534
1539787028,Fantastic Creatures: A Fellowship of Fantasy Anthology (Volume 1),Craig A. Price Jr.,4.4 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform,314 pages,"November 15, 2016",1539787028,978-1539787020
1519150377,"The Best of Heroic Fantasy Quarterly: Volume 1, 2009-2011",J. S. Bangs,5.0 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform; 1 edition,212 pages,"November 22, 2015",1519150377,978-1519150370
